36,991,MA000069,1273,17.2(c),NULL,Chlorpromazine hydrochloride,0,2.1000,Percent,BR91645,0.5900,per hour or part of an hour,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:35:25.0000000,2025,2026-05-18 02:03:59.2400000,2026-05-18 02:03:59.2400000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37,994,MA000069,1276,17.2(f),NULL,Dust mask,0,10.7000,Percent,BR91645,3.0200,per day or part of a day,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:35:25.0000000,2025,2026-05-18 02:03:59.2966667,2026-05-18 02:03:59.2966667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38,995,MA000069,1277,17.2(a)(i),NULL,First aid,0,75.2000,Percent,BR91645,21.2600,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:35:25.0000000,2025,2026-05-18 02:03:59.3466667,2026-05-18 02:03:59.3466667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39,990,MA000069,1272,17.2(b),NULL,Gentian violet and similar substances—minimum payment,0,7.6000,Percent,BR91645,2.1500,minimum payment per day,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:35:26.0000000,2025,2026-05-18 02:03:59.4066667,2026-05-18 02:03:59.4066667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40,989,MA000069,1272,17.2(b),NULL,Gentian violet and similar substances—per hour,0,2.5000,Percent,BR91645,0.7100,per hour,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:35:25.0000000,2025,2026-05-18 02:03:59.4333333,2026-05-18 02:03:59.4333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41,992,MA000069,1274,17.2(d),NULL,Respirator,0,3.6000,Percent,BR91645,1.0200,per hour or part of an hour,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:35:26.0000000,2025,2026-05-18 02:03:59.4966667,2026-05-18 02:03:59.4966667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,993,MA000069,1275,17.2(e),NULL,Sterile areas,0,10.7000,Percent,BR91645,3.0200,per day or part of a day,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:35:26.0000000,2025,2026-05-18 02:03:59.5600000,2026-05-18 02:03:59.5600000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,11896,MA000070,22923,16.2(g)(ii),NULL,Excavation allowance—each additional body from the same grave,0,2.7000,Percent,BR91655,28.8500,per additional body,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:58.0000000,2025,2026-05-18 02:03:59.6033333,2026-05-18 02:03:59.6033333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,1011,MA000070,1286,16.2(g)(i),NULL,Excavation allowance—first body,0,5.4000,Percent,BR91655,57.6900,for first body,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:59.0000000,2025,2026-05-18 02:03:59.6633333,2026-05-18 02:03:59.6633333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,1001,MA000070,1281,16.2(e)(i),NULL,Exhumation allowance—body buried for 14 days or less,0,8.9000,Percent,BR91655,95.0900,per body,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:59.0000000,2025,2026-05-18 02:03:59.6933333,2026-05-18 02:03:59.6933333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,1002,MA000070,1282,16.2(e)(ii),NULL,Exhumation allowance—body buried for 14 days to 7 years and arterially embalmed and sealed in approved container,0,10.7000,Percent,BR91655,114.3200,per body,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:58.0000000,2025,2026-05-18 02:03:59.7600000,2026-05-18 02:03:59.7600000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,1003,MA000070,1283,16.2(e)(iii),NULL,Exhumation allowance—body buried for 14 days to 7 years and not arterially embalmed and sealed in approved container,0,17.8000,Percent,BR91655,190.1800,per body,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:58.0000000,2025,2026-05-18 02:03:59.8233333,2026-05-18 02:03:59.8233333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48,1004,MA000070,1284,16.2(e)(iv),NULL,Exhumation allowance—body buried for more than 7 years,0,8.9000,Percent,BR91655,95.0900,per body,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:58.0000000,2025,2026-05-18 02:03:59.8733333,2026-05-18 02:03:59.8733333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
49,999,MA000070,1280,16.2(d),NULL,First aid allowance,0,1.2000,Percent,BR91655,12.8200,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:58.0000000,2025,2026-05-18 02:03:59.9000000,2026-05-18 02:03:59.9000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50,1013,MA000070,1287,16.2(b),NULL,Industry allowance,1,3.8000,Percent,BR91655,40.6000,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:59.0000000,2025,2026-05-18 02:03:59.9633333,2026-05-18 02:03:59.9633333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51,997,MA000070,1278,16.2(c)(i),NULL,Leading hand—Class 5 and above—in charge of 2 to 6 employees,0,2.1000,Percent,BR91655,22.4400,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:59.0000000,2025,2026-05-18 02:04:00.0066667,2026-05-18 02:04:00.0066667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,998,MA000070,1279,16.2(c)(ii),NULL,Leading hand—Class 5 and above—in charge of more than 6 employees,0,4.6000,Percent,BR91655,49.1500,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:59.0000000,2025,2026-05-18 02:04:00.0500000,2026-05-18 02:04:00.0500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,1007,MA000070,1285,16.2(f),NULL,Lift and deepen allowance—age of grave since last burial—10 to 25 years,0,6.5000,Percent,BR91655,69.4500,per occasion,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:59.0000000,2025,2026-05-18 02:04:00.1000000,2026-05-18 02:04:00.1000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,1008,MA000070,1285,16.2(f),NULL,Lift and deepen allowance—age of grave since last burial—25 to 50 years,0,4.3000,Percent,BR91655,45.9400,per occasion,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:59.0000000,2025,2026-05-18 02:04:00.1233333,2026-05-18 02:04:00.1233333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
55,1006,MA000070,1285,16.2(f),NULL,Lift and deepen allowance—age of grave since last burial—5 to 10 years,0,8.7000,Percent,BR91655,92.9500,per occasion,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:59.0000000,2025,2026-05-18 02:04:00.1866667,2026-05-18 02:04:00.1866667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
